part_number,time_period,Inventory,PositiveSlack,NegativeSlack,DemandSlack
part855,8,51510.0,0.0,13500.0,0.0
part855,9,58068.0,0.0,13500.0,0.0
part855,10,50838.0,0.0,13500.0,0.0
part855,11,43992.0,0.0,13500.0,0.0
part855,12,37350.0,0.0,13500.0,0.0
part855,13,30630.0,0.0,13500.0,0.0
part856,1,0.0,-0.0,0.0,0.0
part856,2,0.0,-0.0,0.0,0.0
part856,3,0.0,-0.0,0.0,0.0
part856,4,0.0,-0.0,0.0,0.0
part856,5,0.0,-0.0,0.0,0.0
part856,6,0.0,-0.0,0.0,0.0
part856,7,0.0,-0.0,0.0,0.0
part856,8,0.0,-0.0,0.0,0.0
part856,9,0.0,-0.0,0.0,0.0
part856,10,0.0,-0.0,0.0,0.0
part856,11,0.0,-0.0,0.0,0.0
part856,12,0.0,-0.0,0.0,0.0
part856,13,0.0,-0.0,0.0,0.0
part857,1,7539.0,0.0,14245.0,0.0
part857,2,15337.0,0.0,15750.0,0.0
part857,3,22974.0,0.0,15750.0,0.0
part857,4,30016.0,0.0,15750.0,0.0
part857,5,23758.0,0.0,8001.0,0.0
part857,6,16359.0,0.0,7315.0,0.0
part857,7,8078.0,0.0,7763.0,0.0
part857,8,0.0,0.0,8001.0,0.0
part857,9,0.0,0.0,7910.0,0.0
part857,10,0.0,0.0,15750.0,0.0
part857,11,0.0,0.0,15750.0,0.0
part857,12,0.0,0.0,15750.0,0.0
part857,13,0.0,0.0,15750.0,0.0
part858,1,0.0,-0.0,0.0,0.0
part858,2,0.0,-0.0,0.0,0.0
part858,3,0.0,-0.0,0.0,0.0
part858,4,0.0,-0.0,0.0,0.0
part858,5,0.0,-0.0,0.0,0.0
part858,6,0.0,-0.0,0.0,0.0
part858,7,0.0,-0.0,0.0,0.0
part858,8,0.0,-0.0,0.0,0.0
part858,9,0.0,-0.0,0.0,0.0
part858,10,0.0,-0.0,0.0,0.0
part858,11,0.0,-0.0,0.0,0.0
part858,12,0.0,-0.0,0.0,0.0
part858,13,0.0,-0.0,0.0,0.0
part859,1,7539.0,0.0,15750.0,0.0
part859,2,15337.0,0.0,15750.0,0.0
part859,3,22974.0,0.0,15750.0,0.0
part859,4,30016.0,0.0,15750.0,0.0
part859,5,37653.0,0.0,15750.0,0.0
part859,6,45654.0,0.0,15750.0,0.0
part859,7,52773.0,0.0,15750.0,0.0
part859,8,60095.0,0.0,15750.0,0.0
part859,9,67746.0,0.0,15750.0,0.0
part859,10,74711.0,0.0,15750.0,0.0
part859,11,82124.0,0.0,15750.0,0.0
part859,12,89775.0,0.0,15750.0,0.0
part859,13,81935.0,0.0,15750.0,0.0
part86,1,3231.0,0.0,6750.0,0.0
part86,2,6573.0,0.0,6750.0,0.0
part86,3,9846.0,0.0,6750.0,0.0
part86,4,12864.0,0.0,6750.0,0.0
part86,5,16137.0,0.0,6750.0,0.0
part86,6,19566.0,0.0,6750.0,0.0
part86,7,22617.0,0.0,6750.0,0.0
part86,8,25755.0,0.0,6750.0,0.0
part86,9,29034.0,0.0,6750.0,0.0
part86,10,32019.0,0.0,6750.0,0.0
part86,11,35196.0,0.0,6750.0,0.0
part86,12,38475.0,0.0,6750.0,0.0
part86,13,35115.0,0.0,6750.0,0.0
part860,1,4308.0,0.0,9000.0,0.0
part860,2,8764.0,0.0,9000.0,0.0
part860,3,13128.0,0.0,9000.0,0.0
part860,4,17152.0,0.0,9000.0,0.0
part860,5,21516.0,0.0,9000.0,0.0
part860,6,26088.0,0.0,9000.0,0.0
part860,7,30156.0,0.0,9000.0,0.0
part860,8,34340.0,0.0,9000.0,0.0
part860,9,38712.0,0.0,9000.0,0.0
part860,10,33892.0,0.0,9000.0,0.0
part860,11,29328.0,0.0,9000.0,0.0
part860,12,24900.0,0.0,9000.0,0.0
part860,13,20420.0,0.0,9000.0,0.0
part861,1,2154.0,0.0,4344.0,0.0
part861,2,4382.0,0.0,4500.0,0.0
part861,3,6564.0,0.0,4500.0,0.0
part861,4,4332.0,0.0,2134.0,0.0
part861,5,2114.0,0.0,2192.0,0.0
part861,6,0.0,0.0,2286.0,0.0
part861,7,0.0,0.0,2090.0,0.0
part861,8,0.0,0.0,2218.0,0.0
part861,9,0.0,0.0,2286.0,0.0
part861,10,0.0,0.0,2260.0,0.0
part861,11,0.0,0.0,4500.0,0.0
part861,12,0.0,0.0,4500.0,0.0
part861,13,0.0,0.0,4500.0,0.0
part862,1,1077.0,0.0,2250.0,0.0
part862,2,2191.0,0.0,2250.0,0.0
part862,3,3282.0,0.0,2250.0,0.0
part862,4,4288.0,0.0,2250.0,0.0
part862,5,5379.0,0.0,2250.0,0.0
part862,6,6522.0,0.0,2250.0,0.0
part862,7,7539.0,0.0,2250.0,0.0
part862,8,8585.0,0.0,2250.0,0.0
part862,9,9678.0,0.0,2250.0,0.0
part862,10,8473.0,0.0,2250.0,0.0
part862,11,7332.0,0.0,2250.0,0.0
part862,12,6225.0,0.0,2250.0,0.0
part862,13,5105.0,0.0,2250.0,0.0
part863,1,6462.0,0.0,13500.0,0.0
part863,2,13146.0,0.0,13500.0,0.0
part863,3,19692.0,0.0,13500.0,0.0
part863,4,25728.0,0.0,13500.0,0.0
part863,5,32274.0,0.0,13500.0,0.0
part863,6,39132.0,0.0,13500.0,0.0
part863,7,45234.0,0.0,13500.0,0.0
part863,8,51510.0,0.0,13500.0,0.0
part863,9,58068.0,0.0,13500.0,0.0
part863,10,64038.0,0.0,13500.0,0.0
part863,11,70392.0,0.0,13500.0,0.0
part863,12,76950.0,0.0,13500.0,0.0
part863,13,83430.0,0.0,13500.0,0.0
part864,1,5385.0,0.0,9375.0,0.0
part864,2,10955.0,0.0,11250.0,0.0
part864,3,16410.0,0.0,11250.0,0.0
part864,4,21440.0,0.0,11250.0,0.0
part864,5,26895.0,0.0,11250.0,0.0
part864,6,32610.0,0.0,11250.0,0.0
part864,7,28570.0,0.0,5650.0,0.0
part864,8,22800.0,0.0,11250.0,0.0
part864,9,17265.0,0.0,11250.0,0.0
part864,10,11240.0,0.0,11250.0,0.0
part864,11,5535.0,0.0,11250.0,0.0
part864,12,0.0,0.0,11250.0,0.0
part864,13,0.0,0.0,11250.0,0.0
part865,1,2154.0,0.0,4344.0,0.0
part865,2,4382.0,0.0,4500.0,0.0
part865,3,6564.0,0.0,4500.0,0.0
part865,4,4332.0,0.0,2134.0,0.0
part865,5,2114.0,0.0,2192.0,0.0
part865,6,0.0,0.0,2286.0,0.0
part865,7,0.0,0.0,2090.0,0.0
part865,8,0.0,0.0,2218.0,0.0
part865,9,0.0,0.0,2286.0,0.0
part865,10,0.0,0.0,2260.0,0.0
part865,11,0.0,0.0,4500.0,0.0
part865,12,0.0,0.0,4500.0,0.0
part865,13,0.0,0.0,4500.0,0.0
part866,1,5385.0,0.0,11250.0,0.0
part866,2,10955.0,0.0,11250.0,0.0
part866,3,16410.0,0.0,11250.0,0.0
part866,4,21440.0,0.0,11250.0,0.0
part866,5,26895.0,0.0,11250.0,0.0
part866,6,32610.0,0.0,11250.0,0.0
part866,7,37695.0,0.0,11250.0,0.0
part866,8,42925.0,0.0,11250.0,0.0
part866,9,48390.0,0.0,11250.0,0.0
part866,10,53365.0,0.0,11250.0,0.0
part866,11,58660.0,0.0,11250.0,0.0
part866,12,64125.0,0.0,11250.0,0.0
part866,13,69525.0,0.0,11250.0,0.0
part867,1,0.0,-0.0,0.0,0.0
part867,2,0.0,-0.0,0.0,0.0
part867,3,0.0,-0.0,0.0,0.0
part867,4,0.0,-0.0,0.0,0.0
part867,5,0.0,-0.0,0.0,0.0
part867,6,0.0,-0.0,0.0,0.0
part867,7,0.0,-0.0,0.0,0.0
part867,8,0.0,-0.0,0.0,0.0
part867,9,0.0,-0.0,0.0,0.0
part867,10,0.0,-0.0,0.0,0.0
part867,11,0.0,-0.0,0.0,0.0
part867,12,0.0,-0.0,0.0,0.0
part867,13,0.0,-0.0,0.0,0.0
part868,1,9693.0,0.0,17307.0,0.0
part868,2,19719.0,0.0,20250.0,0.0
part868,3,29538.0,0.0,20250.0,0.0
part868,4,38592.0,0.0,20250.0,0.0
part868,5,48411.0,0.0,20250.0,0.0
part868,6,41841.0,0.0,9981.0,0.0
part868,7,31194.0,0.0,10287.0,0.0
part868,8,20808.0,0.0,10170.0,0.0
part868,9,10845.0,0.0,20250.0,0.0
part868,10,0.0,0.0,20250.0,0.0
part868,11,0.0,0.0,20250.0,0.0
part868,12,0.0,0.0,20250.0,0.0
part868,13,0.0,0.0,20250.0,0.0
part869,1,3231.0,0.0,6750.0,0.0
part869,2,6573.0,0.0,6750.0,0.0
part869,3,9846.0,0.0,6750.0,0.0
part869,4,12864.0,0.0,6750.0,0.0
part869,5,16137.0,0.0,6750.0,0.0
part869,6,19566.0,0.0,6750.0,0.0
part869,7,22617.0,0.0,6750.0,0.0
part869,8,25755.0,0.0,6750.0,0.0
part869,9,29034.0,0.0,6750.0,0.0
part869,10,25419.0,0.0,6750.0,0.0
part869,11,21996.0,0.0,6750.0,0.0
part869,12,18675.0,0.0,6750.0,0.0
part869,13,15315.0,0.0,6750.0,0.0
part87,1,5385.0,0.0,11250.0,0.0
part87,2,10955.0,0.0,11250.0,0.0
part87,3,16410.0,0.0,11250.0,0.0
part87,4,21440.0,0.0,11250.0,0.0
part87,5,26895.0,0.0,11250.0,0.0
part87,6,32610.0,0.0,11250.0,0.0
part87,7,37695.0,0.0,11250.0,0.0
part87,8,42925.0,0.0,11250.0,0.0
part87,9,48390.0,0.0,11250.0,0.0
part87,10,53365.0,0.0,11250.0,0.0
part87,11,47660.0,0.0,11250.0,0.0
part87,12,42125.0,0.0,11250.0,0.0
part87,13,36525.0,0.0,11250.0,0.0
part870,1,0.0,-0.0,0.0,0.0
part870,2,0.0,-0.0,0.0,0.0
part870,3,0.0,-0.0,0.0,0.0
part870,4,0.0,-0.0,0.0,0.0
part870,5,0.0,-0.0,0.0,0.0
part870,6,0.0,-0.0,0.0,0.0
part870,7,0.0,-0.0,0.0,0.0
part870,8,0.0,-0.0,0.0,0.0
part870,9,0.0,-0.0,0.0,0.0
part870,10,0.0,-0.0,0.0,0.0
part870,11,0.0,-0.0,0.0,0.0
part870,12,0.0,-0.0,0.0,0.0
part870,13,0.0,-0.0,0.0,0.0
part871,1,2154.0,0.0,3846.0,0.0
part871,2,4382.0,0.0,4500.0,0.0
part871,3,6564.0,0.0,4500.0,0.0
part871,4,8576.0,0.0,4500.0,0.0
part871,5,10758.0,0.0,4500.0,0.0
part871,6,9298.0,0.0,2218.0,0.0
part871,7,6932.0,0.0,2286.0,0.0
part871,8,4624.0,0.0,2260.0,0.0
part871,9,2410.0,0.0,4500.0,0.0
part871,10,0.0,0.0,4500.0,0.0
part871,11,0.0,0.0,4500.0,0.0
part871,12,0.0,0.0,4500.0,0.0
part871,13,0.0,0.0,4500.0,0.0
part872,1,4308.0,0.0,7692.0,0.0
part872,2,8764.0,0.0,9000.0,0.0
part872,3,13128.0,0.0,9000.0,0.0
part872,4,17152.0,0.0,9000.0,0.0
part872,5,21516.0,0.0,9000.0,0.0
part872,6,18596.0,0.0,4436.0,0.0
part872,7,13864.0,0.0,4572.0,0.0
part872,8,9248.0,0.0,4520.0,0.0
part872,9,4820.0,0.0,9000.0,0.0
part872,10,0.0,0.0,9000.0,0.0
part872,11,0.0,0.0,9000.0,0.0
part872,12,0.0,0.0,9000.0,0.0
part872,13,0.0,0.0,9000.0,0.0
part873,1,5385.0,0.0,11250.0,0.0
part873,2,10955.0,0.0,11250.0,0.0
part873,3,16410.0,0.0,11250.0,0.0
part873,4,21440.0,0.0,11250.0,0.0
part873,5,26895.0,0.0,11250.0,0.0
part873,6,32610.0,0.0,11250.0,0.0
part873,7,37695.0,0.0,11250.0,0.0
part873,8,42925.0,0.0,11250.0,0.0
part873,9,48390.0,0.0,11250.0,0.0
part873,10,53365.0,0.0,11250.0,0.0
part873,11,58660.0,0.0,11250.0,0.0
part873,12,64125.0,0.0,11250.0,0.0
part873,13,58525.0,0.0,11250.0,0.0
part874,1,4308.0,0.0,9000.0,0.0
part874,2,8764.0,0.0,9000.0,0.0
part874,3,13128.0,0.0,9000.0,0.0
part874,4,17152.0,0.0,9000.0,0.0
part874,5,21516.0,0.0,9000.0,0.0
part874,6,26088.0,0.0,9000.0,0.0
part874,7,30156.0,0.0,9000.0,0.0
part874,8,34340.0,0.0,9000.0,0.0
part874,9,38712.0,0.0,9000.0,0.0
part874,10,33892.0,0.0,9000.0,0.0
part874,11,29328.0,0.0,9000.0,0.0
part874,12,24900.0,0.0,9000.0,0.0
part874,13,20420.0,0.0,9000.0,0.0
part875,1,2154.0,0.0,4500.0,0.0
part875,2,4382.0,0.0,4500.0,0.0
part875,3,6564.0,0.0,4500.0,0.0
part875,4,8576.0,0.0,4500.0,0.0
part875,5,10758.0,0.0,4500.0,0.0
part875,6,13044.0,0.0,4500.0,0.0
part875,7,15078.0,0.0,4500.0,0.0
part875,8,17170.0,0.0,4500.0,0.0
part875,9,19356.0,0.0,4500.0,0.0
part875,10,21346.0,0.0,4500.0,0.0
part875,11,23464.0,0.0,4500.0,0.0
part875,12,25650.0,0.0,4500.0,0.0
part875,13,23410.0,0.0,4500.0,0.0
part876,1,5385.0,0.0,11250.0,0.0
part876,2,10955.0,0.0,11250.0,0.0
part876,3,16410.0,0.0,11250.0,0.0
part876,4,21440.0,0.0,11250.0,0.0
part876,5,26895.0,0.0,11250.0,0.0
part876,6,32610.0,0.0,11250.0,0.0
part876,7,37695.0,0.0,11250.0,0.0
part876,8,31925.0,0.0,11250.0,0.0
part876,9,26390.0,0.0,11250.0,0.0
part876,10,20365.0,0.0,11250.0,0.0
part876,11,14660.0,0.0,11250.0,0.0
part876,12,9125.0,0.0,11250.0,0.0
part876,13,3525.0,0.0,11250.0,0.0
part877,1,3231.0,0.0,6750.0,0.0
part877,2,6573.0,0.0,6750.0,0.0
part877,3,9846.0,0.0,6750.0,0.0
part877,4,12864.0,0.0,6750.0,0.0
part877,5,16137.0,0.0,6750.0,0.0
part877,6,19566.0,0.0,6750.0,0.0
part877,7,22617.0,0.0,6750.0,0.0
part877,8,25755.0,0.0,6750.0,0.0
part877,9,29034.0,0.0,6750.0,0.0
part877,10,32019.0,0.0,6750.0,0.0
part877,11,28596.0,0.0,6750.0,0.0
part877,12,25275.0,0.0,6750.0,0.0
part877,13,21915.0,0.0,6750.0,0.0
part878,1,3231.0,0.0,6750.0,0.0
part878,2,6573.0,0.0,6750.0,0.0
part878,3,9846.0,0.0,6750.0,0.0
part878,4,12864.0,0.0,6750.0,0.0
part878,5,16137.0,0.0,6750.0,0.0
part878,6,19566.0,0.0,6750.0,0.0
part878,7,22617.0,0.0,6750.0,0.0
part878,8,25755.0,0.0,6750.0,0.0
part878,9,29034.0,0.0,6750.0,0.0
part878,10,32019.0,0.0,6750.0,0.0
part878,11,35196.0,0.0,6750.0,0.0
part878,12,31875.0,0.0,6750.0,0.0
part878,13,28515.0,0.0,6750.0,0.0
part879,1,7539.0,0.0,15750.0,0.0
part879,2,15337.0,0.0,15750.0,0.0
part879,3,22974.0,0.0,15750.0,0.0
part879,4,30016.0,0.0,15750.0,0.0
part879,5,37653.0,0.0,15750.0,0.0
part879,6,45654.0,0.0,15750.0,0.0
part879,7,52773.0,0.0,15750.0,0.0
part879,8,60095.0,0.0,15750.0,0.0
part879,9,67746.0,0.0,15750.0,0.0
part879,10,59311.0,0.0,15750.0,0.0
part879,11,51324.0,0.0,15750.0,0.0
part879,12,43575.0,0.0,15750.0,0.0
part879,13,35735.0,0.0,15750.0,0.0
part88,1,3231.0,0.0,6105.0,0.0
part88,2,6573.0,0.0,6750.0,0.0
part88,3,9846.0,0.0,6750.0,0.0
part88,4,12864.0,0.0,6750.0,0.0
part88,5,10182.0,0.0,3429.0,0.0
part88,6,7011.0,0.0,3135.0,0.0
part88,7,3462.0,0.0,3327.0,0.0
part88,8,0.0,0.0,3429.0,0.0
part88,9,0.0,0.0,3390.0,0.0
part88,10,0.0,0.0,6750.0,0.0
part88,11,0.0,0.0,6750.0,0.0
part88,12,0.0,0.0,6750.0,0.0
part88,13,0.0,0.0,6750.0,0.0
part880,1,9693.0,0.0,20250.0,0.0
part880,2,19719.0,0.0,20250.0,0.0
part880,3,29538.0,0.0,20250.0,0.0
part880,4,38592.0,0.0,20250.0,0.0
part880,5,48411.0,0.0,20250.0,0.0
part880,6,58698.0,0.0,20250.0,0.0
part880,7,67851.0,0.0,20250.0,0.0
part880,8,77265.0,0.0,20250.0,0.0
part880,9,87102.0,0.0,20250.0,0.0
part880,10,96057.0,0.0,20250.0,0.0
part880,11,85788.0,0.0,20250.0,0.0
part880,12,75825.0,0.0,20250.0,0.0
part880,13,65745.0,0.0,20250.0,0.0
part881,1,4308.0,0.0,8688.0,0.0
part881,2,8764.0,0.0,9000.0,0.0
part881,3,13128.0,0.0,9000.0,0.0
part881,4,8664.0,0.0,4268.0,0.0
part881,5,4228.0,0.0,4384.0,0.0
part881,6,0.0,0.0,4572.0,0.0
part881,7,0.0,0.0,4180.0,0.0
part881,8,0.0,0.0,4436.0,0.0
part881,9,0.0,0.0,4572.0,0.0
part881,10,0.0,0.0,4520.0,0.0
part881,11,0.0,0.0,9000.0,0.0
part881,12,0.0,0.0,9000.0,0.0
part881,13,0.0,0.0,9000.0,0.0
part882,1,4308.0,0.0,8688.0,0.0
part882,2,8764.0,0.0,9000.0,0.0
part882,3,13128.0,0.0,9000.0,0.0
part882,4,8664.0,0.0,4268.0,0.0
part882,5,4228.0,0.0,4384.0,0.0
part882,6,0.0,0.0,4572.0,0.0
part882,7,0.0,0.0,4180.0,0.0
part882,8,0.0,0.0,4436.0,0.0
part882,9,0.0,0.0,4572.0,0.0
part882,10,0.0,0.0,4520.0,0.0
part882,11,0.0,0.0,9000.0,0.0
part882,12,0.0,0.0,9000.0,0.0
part882,13,0.0,0.0,9000.0,0.0
part883,1,10770.0,0.0,22500.0,0.0
part883,2,21910.0,0.0,22500.0,0.0
part883,3,32820.0,0.0,22500.0,0.0
part883,4,42880.0,0.0,22500.0,0.0
part883,5,53790.0,0.0,22500.0,0.0
part883,6,65220.0,0.0,22500.0,0.0
part883,7,75390.0,0.0,22500.0,0.0
part883,8,85850.0,0.0,22500.0,0.0
part883,9,96780.0,0.0,22500.0,0.0
part883,10,106730.0,0.0,22500.0,0.0
part883,11,117320.0,0.0,22500.0,0.0
part883,12,106250.0,0.0,22500.0,0.0
part883,13,95050.0,0.0,22500.0,0.0
part884,1,4308.0,0.0,9000.0,0.0
part884,2,8764.0,0.0,9000.0,0.0
part884,3,13128.0,0.0,9000.0,0.0
part884,4,17152.0,0.0,9000.0,0.0
part884,5,21516.0,0.0,9000.0,0.0
part884,6,26088.0,0.0,9000.0,0.0
part884,7,30156.0,0.0,9000.0,0.0
part884,8,34340.0,0.0,9000.0,0.0
part884,9,38712.0,0.0,9000.0,0.0
part884,10,42692.0,0.0,9000.0,0.0
part884,11,46928.0,0.0,9000.0,0.0
part884,12,51300.0,0.0,9000.0,0.0
part884,13,46820.0,0.0,9000.0,0.0
part885,1,3231.0,0.0,6750.0,0.0
part885,2,6573.0,0.0,6750.0,0.0
part885,3,9846.0,0.0,6750.0,0.0
part885,4,12864.0,0.0,6750.0,0.0
part885,5,16137.0,0.0,6750.0,0.0
part885,6,19566.0,0.0,6750.0,0.0
part885,7,22617.0,0.0,6750.0,0.0
part885,8,25755.0,0.0,6750.0,0.0
part885,9,29034.0,0.0,6750.0,0.0
part885,10,32019.0,0.0,6750.0,0.0
part885,11,35196.0,0.0,6750.0,0.0
part885,12,38475.0,0.0,6750.0,0.0
part885,13,35115.0,0.0,6750.0,0.0
part886,1,5385.0,0.0,11250.0,0.0
part886,2,10955.0,0.0,11250.0,0.0
part886,3,16410.0,0.0,11250.0,0.0
part886,4,21440.0,0.0,11250.0,0.0
part886,5,26895.0,0.0,11250.0,0.0
part886,6,32610.0,0.0,11250.0,0.0
part886,7,37695.0,0.0,11250.0,0.0
part886,8,42925.0,0.0,11250.0,0.0
part886,9,48390.0,0.0,11250.0,0.0
part886,10,53365.0,0.0,11250.0,0.0
part886,11,58660.0,0.0,11250.0,0.0
part886,12,53125.0,0.0,11250.0,0.0
part886,13,47525.0,0.0,11250.0,0.0
part887,1,3231.0,0.0,6105.0,0.0
part887,2,6573.0,0.0,6750.0,0.0
part887,3,9846.0,0.0,6750.0,0.0
part887,4,12864.0,0.0,6750.0,0.0
part887,5,10182.0,0.0,3429.0,0.0
part887,6,7011.0,0.0,3135.0,0.0
part887,7,3462.0,0.0,3327.0,0.0
part887,8,0.0,0.0,3429.0,0.0
part887,9,0.0,0.0,3390.0,0.0
part887,10,0.0,0.0,6750.0,0.0
part887,11,0.0,0.0,6750.0,0.0
part887,12,0.0,0.0,6750.0,0.0
part887,13,0.0,0.0,6750.0,0.0
part888,1,2154.0,0.0,4070.0,0.0
part888,2,4382.0,0.0,4500.0,0.0
part888,3,6564.0,0.0,4500.0,0.0
part888,4,8576.0,0.0,4500.0,0.0
part888,5,6788.0,0.0,2286.0,0.0
part888,6,4674.0,0.0,2090.0,0.0
part888,7,2308.0,0.0,2218.0,0.0
part888,8,0.0,0.0,2286.0,0.0
part888,9,0.0,0.0,2260.0,0.0
part888,10,0.0,0.0,4500.0,0.0
part888,11,0.0,0.0,4500.0,0.0
part888,12,0.0,0.0,4500.0,0.0
part888,13,0.0,0.0,4500.0,0.0
part889,1,8616.0,0.0,17376.0,0.0
part889,2,17528.0,0.0,18000.0,0.0
part889,3,26256.0,0.0,18000.0,0.0
part889,4,17328.0,0.0,8536.0,0.0
part889,5,8456.0,0.0,8768.0,0.0
part889,6,0.0,0.0,9144.0,0.0
part889,7,0.0,0.0,8360.0,0.0
part889,8,0.0,0.0,8872.0,0.0
part889,9,0.0,0.0,9144.0,0.0
part889,10,0.0,0.0,9040.0,0.0
part889,11,0.0,0.0,18000.0,0.0
part889,12,0.0,0.0,18000.0,0.0
part889,13,0.0,0.0,18000.0,0.0
part89,1,2154.0,0.0,4344.0,0.0
part89,2,4382.0,0.0,4500.0,0.0
part89,3,6564.0,0.0,4500.0,0.0
part89,4,4332.0,0.0,2134.0,0.0
part89,5,2114.0,0.0,2192.0,0.0
part89,6,0.0,0.0,2286.0,0.0
part89,7,0.0,0.0,2090.0,0.0
part89,8,0.0,0.0,2218.0,0.0
part89,9,0.0,0.0,2286.0,0.0
part89,10,0.0,0.0,2260.0,0.0
part89,11,0.0,0.0,4500.0,0.0
part89,12,0.0,0.0,4500.0,0.0
part89,13,0.0,0.0,4500.0,0.0
part890,1,5385.0,0.0,11250.0,0.0
part890,2,10955.0,0.0,11250.0,0.0
part890,3,16410.0,0.0,11250.0,0.0
part890,4,21440.0,0.0,11250.0,0.0
part890,5,26895.0,0.0,11250.0,0.0
part890,6,32610.0,0.0,11250.0,0.0
part890,7,37695.0,0.0,11250.0,0.0
part890,8,42925.0,0.0,11250.0,0.0
part890,9,37390.0,0.0,11250.0,0.0
part890,10,31365.0,0.0,11250.0,0.0
part890,11,25660.0,0.0,11250.0,0.0
part890,12,20125.0,0.0,11250.0,0.0
part890,13,14525.0,0.0,11250.0,0.0
part891,1,4308.0,0.0,9000.0,0.0
part891,2,8764.0,0.0,9000.0,0.0
part891,3,13128.0,0.0,9000.0,0.0
part891,4,17152.0,0.0,9000.0,0.0
part891,5,21516.0,0.0,9000.0,0.0
part891,6,26088.0,0.0,9000.0,0.0
part891,7,30156.0,0.0,9000.0,0.0
part891,8,34340.0,0.0,9000.0,0.0
part891,9,38712.0,0.0,9000.0,0.0
part891,10,42692.0,0.0,9000.0,0.0
part891,11,46928.0,0.0,9000.0,0.0
part891,12,42500.0,0.0,9000.0,0.0
part891,13,38020.0,0.0,9000.0,0.0
part892,1,4308.0,0.0,8964.0,0.0
part892,2,0.0,0.0,4564.0,0.0
part892,3,0.0,0.0,4224.0,0.0
part892,4,0.0,0.0,4564.0,0.0
part892,5,0.0,0.0,4772.0,0.0
part892,6,0.0,0.0,4268.0,0.0
part892,7,0.0,0.0,4384.0,0.0
part892,8,0.0,0.0,4572.0,0.0
part892,9,0.0,0.0,4180.0,0.0
part892,10,0.0,0.0,4436.0,0.0
part892,11,0.0,0.0,4572.0,0.0
part892,12,0.0,0.0,4520.0,0.0
part892,13,0.0,0.0,9000.0,0.0
part893,1,3231.0,0.0,6750.0,0.0
part893,2,6573.0,0.0,6750.0,0.0
part893,3,9846.0,0.0,6750.0,0.0
part893,4,12864.0,0.0,6750.0,0.0
part893,5,16137.0,0.0,6750.0,0.0
part893,6,19566.0,0.0,6750.0,0.0
part893,7,22617.0,0.0,6750.0,0.0
part893,8,25755.0,0.0,6750.0,0.0
part893,9,29034.0,0.0,6750.0,0.0
part893,10,32019.0,0.0,6750.0,0.0
part893,11,28596.0,0.0,6750.0,0.0
part893,12,25275.0,0.0,6750.0,0.0
part893,13,21915.0,0.0,6750.0,0.0
part894,1,6462.0,0.0,13032.0,0.0
part894,2,13146.0,0.0,13500.0,0.0
part894,3,19692.0,0.0,13500.0,0.0
part894,4,12996.0,0.0,6402.0,0.0
part894,5,6342.0,0.0,6576.0,0.0
part894,6,0.0,0.0,6858.0,0.0
part894,7,0.0,0.0,6270.0,0.0
part894,8,0.0,0.0,6654.0,0.0
part894,9,0.0,0.0,6858.0,0.0
part894,10,0.0,0.0,6780.0,0.0
part894,11,0.0,0.0,13500.0,0.0
part894,12,0.0,0.0,13500.0,0.0
part894,13,0.0,0.0,13500.0,0.0
part895,1,1077.0,0.0,2250.0,0.0
part895,2,2191.0,0.0,2250.0,0.0
part895,3,3282.0,0.0,2250.0,0.0
part895,4,4288.0,0.0,2250.0,0.0
part895,5,5379.0,0.0,2250.0,0.0
part895,6,6522.0,0.0,2250.0,0.0
part895,7,7539.0,0.0,2250.0,0.0
part895,8,8585.0,0.0,2250.0,0.0
part895,9,7478.0,0.0,2250.0,0.0
part895,10,6273.0,0.0,2250.0,0.0
part895,11,5132.0,0.0,2250.0,0.0
part895,12,4025.0,0.0,2250.0,0.0
part895,13,2905.0,0.0,2250.0,0.0
part896,1,4308.0,0.0,8552.0,0.0
part896,2,8764.0,0.0,9000.0,0.0
part896,3,4776.0,0.0,4564.0,0.0
part896,4,0.0,0.0,4772.0,0.0
part896,5,0.0,0.0,4268.0,0.0
part896,6,0.0,0.0,4384.0,0.0
part896,7,0.0,0.0,4572.0,0.0
part896,8,0.0,0.0,4180.0,0.0
part896,9,0.0,0.0,4436.0,0.0
part896,10,0.0,0.0,4572.0,0.0
part896,11,0.0,0.0,4520.0,0.0
part896,12,0.0,0.0,9000.0,0.0
part896,13,0.0,0.0,9000.0,0.0
part897,1,5385.0,0.0,11250.0,0.0
part897,2,10955.0,0.0,11250.0,0.0
part897,3,16410.0,0.0,11250.0,0.0
part897,4,21440.0,0.0,11250.0,0.0
part897,5,26895.0,0.0,11250.0,0.0
part897,6,32610.0,0.0,11250.0,0.0
part897,7,37695.0,0.0,11250.0,0.0
part897,8,42925.0,0.0,11250.0,0.0
part897,9,48390.0,0.0,11250.0,0.0
part897,10,53365.0,0.0,11250.0,0.0
part897,11,58660.0,0.0,11250.0,0.0
part897,12,53125.0,0.0,11250.0,0.0
part897,13,47525.0,0.0,11250.0,0.0
part898,1,6462.0,0.0,13500.0,0.0
part898,2,13146.0,0.0,13500.0,0.0
part898,3,19692.0,0.0,13500.0,0.0
part898,4,25728.0,0.0,13500.0,0.0
part898,5,32274.0,0.0,13500.0,0.0
part898,6,39132.0,0.0,13500.0,0.0
part898,7,45234.0,0.0,13500.0,0.0
part898,8,51510.0,0.0,13500.0,0.0
part898,9,44868.0,0.0,13500.0,0.0
part898,10,37638.0,0.0,13500.0,0.0
