part_number,time_period,mode,OrderQty,ArrivalQty
part826,12,R,0.0,0.0
part826,13,P,0.0,0.0
part826,13,R,0.0,0.0
part827,1,P,0.0,0.0
part827,1,R,0.0,0.0
part827,2,P,0.0,0.0
part827,2,R,0.0,0.0
part827,3,P,0.0,0.0
part827,3,R,0.0,0.0
part827,4,P,0.0,0.0
part827,4,R,0.0,0.0
part827,5,P,0.0,0.0
part827,5,R,0.0,0.0
part827,6,P,0.0,0.0
part827,6,R,0.0,0.0
part827,7,P,0.0,0.0
part827,7,R,0.0,0.0
part827,8,P,0.0,0.0
part827,8,R,0.0,0.0
part827,9,P,0.0,0.0
part827,9,R,0.0,0.0
part827,10,P,0.0,0.0
part827,10,R,0.0,0.0
part827,11,P,0.0,0.0
part827,11,R,0.0,0.0
part827,12,P,0.0,0.0
part827,12,R,0.0,0.0
part827,13,P,0.0,0.0
part827,13,R,0.0,0.0
part828,1,P,0.0,0.0
part828,1,R,0.0,0.0
part828,2,P,0.0,0.0
part828,2,R,0.0,0.0
part828,3,P,0.0,0.0
part828,3,R,0.0,0.0
part828,4,P,0.0,0.0
part828,4,R,0.0,0.0
part828,5,P,0.0,0.0
part828,5,R,0.0,0.0
part828,6,P,0.0,0.0
part828,6,R,0.0,0.0
part828,7,P,0.0,0.0
part828,7,R,0.0,0.0
part828,8,P,0.0,0.0
part828,8,R,0.0,0.0
part828,9,P,0.0,0.0
part828,9,R,0.0,0.0
part828,10,P,0.0,0.0
part828,10,R,0.0,0.0
part828,11,P,0.0,0.0
part828,11,R,0.0,0.0
part828,12,P,0.0,0.0
part828,12,R,0.0,0.0
part828,13,P,0.0,0.0
part828,13,R,0.0,0.0
part829,1,P,0.0,0.0
part829,1,R,0.0,0.0
part829,2,P,0.0,0.0
part829,2,R,0.0,0.0
part829,3,P,0.0,0.0
part829,3,R,0.0,0.0
part829,4,P,0.0,0.0
part829,4,R,0.0,0.0
part829,5,P,0.0,0.0
part829,5,R,0.0,0.0
part829,6,P,0.0,0.0
part829,6,R,0.0,0.0
part829,7,P,0.0,0.0
part829,7,R,0.0,0.0
part829,8,P,0.0,0.0
part829,8,R,0.0,0.0
part829,9,P,0.0,0.0
part829,9,R,0.0,0.0
part829,10,P,0.0,0.0
part829,10,R,0.0,0.0
part829,11,P,0.0,0.0
part829,11,R,0.0,0.0
part829,12,P,0.0,0.0
part829,12,R,0.0,0.0
part829,13,P,0.0,0.0
part829,13,R,0.0,0.0
part83,1,P,0.0,0.0
part83,1,R,81.0,0.0
part83,2,P,0.0,0.0
part83,2,R,9981.0,81.0
part83,3,P,0.0,0.0
part83,3,R,10746.0,9981.0
part83,4,P,0.0,0.0
part83,4,R,9981.0,10746.0
part83,5,P,0.0,0.0
part83,5,R,9513.0,9981.0
part83,6,P,0.0,0.0
part83,6,R,10647.0,9513.0
part83,7,P,0.0,0.0
part83,7,R,10386.0,10647.0
part83,8,P,0.0,0.0
part83,8,R,9963.0,10386.0
part83,9,P,0.0,0.0
part83,9,R,10845.0,9963.0
part83,10,P,0.0,0.0
part83,10,R,10269.0,10845.0
part83,11,P,0.0,0.0
part83,11,R,9963.0,10269.0
part83,12,P,0.0,0.0
part83,12,R,10080.0,9963.0
part83,13,P,0.0,0.0
part83,13,R,0.0,10080.0
part830,1,P,0.0,0.0
part830,1,R,224.0,0.0
part830,2,P,0.0,0.0
part830,2,R,0.0,0.0
part830,3,P,0.0,0.0
part830,3,R,2218.0,224.0
part830,4,P,0.0,0.0
part830,4,R,2114.0,0.0
part830,5,P,0.0,0.0
part830,5,R,2366.0,2218.0
part830,6,P,0.0,0.0
part830,6,R,2308.0,2114.0
part830,7,P,0.0,0.0
part830,7,R,2214.0,2366.0
part830,8,P,0.0,0.0
part830,8,R,2410.0,2308.0
part830,9,P,0.0,0.0
part830,9,R,2282.0,2214.0
part830,10,P,0.0,0.0
part830,10,R,2214.0,2410.0
part830,11,P,0.0,0.0
part830,11,R,2240.0,2282.0
part830,12,P,0.0,0.0
part830,12,R,0.0,2214.0
part830,13,P,0.0,0.0
part830,13,R,0.0,2240.0
part831,1,P,0.0,0.0
part831,1,R,1875.0,0.0
part831,2,P,0.0,0.0
part831,2,R,0.0,0.0
part831,3,P,0.0,0.0
part831,3,R,0.0,0.0
part831,4,P,0.0,0.0
part831,4,R,0.0,0.0
part831,5,P,0.0,0.0
part831,5,R,0.0,0.0
part831,6,P,0.0,0.0
part831,6,R,0.0,0.0
part831,7,P,0.0,0.0
part831,7,R,5600.0,1875.0
part831,8,P,0.0,0.0
part831,8,R,0.0,0.0
part831,9,P,0.0,0.0
part831,9,R,0.0,0.0
part831,10,P,0.0,0.0
part831,10,R,0.0,0.0
part831,11,P,0.0,0.0
part831,11,R,0.0,0.0
part831,12,P,0.0,0.0
part831,12,R,0.0,0.0
part831,13,P,0.0,0.0
part831,13,R,0.0,5600.0
part832,1,P,0.0,0.0
part832,1,R,63.0,0.0
part832,2,P,0.0,0.0
part832,2,R,7763.0,63.0
part832,3,P,0.0,0.0
part832,3,R,8358.0,7763.0
part832,4,P,0.0,0.0
part832,4,R,7763.0,8358.0
part832,5,P,0.0,0.0
part832,5,R,7399.0,7763.0
part832,6,P,0.0,0.0
part832,6,R,8281.0,7399.0
part832,7,P,0.0,0.0
part832,7,R,8078.0,8281.0
part832,8,P,0.0,0.0
part832,8,R,7749.0,8078.0
part832,9,P,0.0,0.0
part832,9,R,8435.0,7749.0
part832,10,P,0.0,0.0
part832,10,R,7987.0,8435.0
part832,11,P,0.0,0.0
part832,11,R,7749.0,7987.0
part832,12,P,0.0,0.0
part832,12,R,7840.0,7749.0
part832,13,P,0.0,0.0
part832,13,R,0.0,7840.0
part833,1,P,-0.0,0.0
part833,1,R,-0.0,0.0
part833,2,P,-0.0,0.0
part833,2,R,-0.0,0.0
part833,3,P,-0.0,0.0
part833,3,R,-0.0,0.0
part833,4,P,-0.0,0.0
part833,4,R,-0.0,0.0
part833,5,P,-0.0,0.0
part833,5,R,-0.0,0.0
part833,6,P,-0.0,0.0
part833,6,R,-0.0,0.0
part833,7,P,-0.0,0.0
part833,7,R,-0.0,0.0
part833,8,P,-0.0,0.0
part833,8,R,-0.0,0.0
part833,9,P,-0.0,0.0
part833,9,R,0.0,0.0
part833,10,P,-0.0,0.0
part833,10,R,0.0,0.0
part833,11,P,-0.0,0.0
part833,11,R,0.0,0.0
part833,12,P,0.0,0.0
part833,12,R,0.0,0.0
part833,13,P,0.0,0.0
part833,13,R,0.0,0.0
part834,1,P,0.0,0.0
part834,1,R,0.0,0.0
part834,2,P,0.0,0.0
part834,2,R,0.0,0.0
part834,3,P,0.0,0.0
part834,3,R,0.0,0.0
part834,4,P,0.0,0.0
part834,4,R,0.0,0.0
part834,5,P,0.0,0.0
part834,5,R,0.0,0.0
part834,6,P,0.0,0.0
part834,6,R,0.0,0.0
part834,7,P,0.0,0.0
part834,7,R,0.0,0.0
part834,8,P,0.0,0.0
part834,8,R,0.0,0.0
part834,9,P,0.0,0.0
part834,9,R,0.0,0.0
part834,10,P,0.0,0.0
part834,10,R,0.0,0.0
part834,11,P,0.0,0.0
part834,11,R,0.0,0.0
part834,12,P,0.0,0.0
part834,12,R,0.0,0.0
part834,13,P,0.0,0.0
part834,13,R,0.0,0.0
part835,1,P,0.0,0.0
part835,1,R,0.0,0.0
part835,2,P,0.0,0.0
part835,2,R,0.0,0.0
part835,3,P,0.0,0.0
part835,3,R,0.0,0.0
part835,4,P,0.0,0.0
part835,4,R,0.0,0.0
part835,5,P,0.0,0.0
part835,5,R,0.0,0.0
part835,6,P,0.0,0.0
part835,6,R,0.0,0.0
part835,7,P,0.0,0.0
part835,7,R,0.0,0.0
part835,8,P,0.0,0.0
part835,8,R,0.0,0.0
part835,9,P,0.0,0.0
part835,9,R,0.0,0.0
part835,10,P,0.0,0.0
part835,10,R,0.0,0.0
part835,11,P,0.0,0.0
part835,11,R,0.0,0.0
part835,12,P,0.0,0.0
part835,12,R,0.0,0.0
part835,13,P,0.0,0.0
part835,13,R,0.0,0.0
part836,1,P,0.0,0.0
part836,1,R,312.0,0.0
part836,2,P,0.0,0.0
part836,2,R,0.0,0.0
part836,3,P,0.0,0.0
part836,3,R,0.0,0.0
part836,4,P,0.0,0.0
part836,4,R,4732.0,312.0
part836,5,P,0.0,0.0
part836,5,R,4616.0,0.0
part836,6,P,0.0,0.0
part836,6,R,4428.0,0.0
part836,7,P,0.0,0.0
part836,7,R,4820.0,4732.0
part836,8,P,0.0,0.0
part836,8,R,4564.0,4616.0
part836,9,P,0.0,0.0
part836,9,R,4428.0,4428.0
part836,10,P,0.0,0.0
part836,10,R,4480.0,4820.0
part836,11,P,0.0,0.0
part836,11,R,0.0,4564.0
part836,12,P,0.0,0.0
part836,12,R,0.0,4428.0
part836,13,P,0.0,0.0
part836,13,R,0.0,4480.0
part837,1,P,0.0,0.0
part837,1,R,312.0,0.0
part837,2,P,0.0,0.0
part837,2,R,0.0,0.0
part837,3,P,0.0,0.0
part837,3,R,0.0,0.0
part837,4,P,0.0,0.0
part837,4,R,4732.0,312.0
part837,5,P,0.0,0.0
part837,5,R,4616.0,0.0
part837,6,P,0.0,0.0
part837,6,R,4428.0,0.0
part837,7,P,0.0,0.0
part837,7,R,4820.0,4732.0
part837,8,P,0.0,0.0
part837,8,R,4564.0,4616.0
part837,9,P,0.0,0.0
part837,9,R,4428.0,4428.0
part837,10,P,0.0,0.0
part837,10,R,4480.0,4820.0
part837,11,P,0.0,0.0
part837,11,R,0.0,4564.0
part837,12,P,0.0,0.0
part837,12,R,0.0,4428.0
part837,13,P,0.0,0.0
part837,13,R,0.0,4480.0
part838,1,P,0.0,0.0
part838,1,R,9.0,0.0
part838,2,P,0.0,0.0
part838,2,R,1109.0,9.0
part838,3,P,0.0,0.0
part838,3,R,1194.0,1109.0
part838,4,P,0.0,0.0
part838,4,R,1109.0,1194.0
part838,5,P,0.0,0.0
part838,5,R,1057.0,1109.0
part838,6,P,0.0,0.0
part838,6,R,1183.0,1057.0
part838,7,P,0.0,0.0
part838,7,R,1154.0,1183.0
part838,8,P,0.0,0.0
part838,8,R,1107.0,1154.0
part838,9,P,0.0,0.0
part838,9,R,1205.0,1107.0
part838,10,P,0.0,0.0
part838,10,R,1141.0,1205.0
part838,11,P,0.0,0.0
part838,11,R,1107.0,1141.0
part838,12,P,0.0,0.0
part838,12,R,1120.0,1107.0
part838,13,P,0.0,0.0
part838,13,R,0.0,1120.0
part839,1,P,0.0,0.0
part839,1,R,624.0,0.0
part839,2,P,0.0,0.0
part839,2,R,0.0,0.0
part839,3,P,0.0,0.0
part839,3,R,0.0,0.0
part839,4,P,0.0,0.0
part839,4,R,9464.0,624.0
part839,5,P,0.0,0.0
part839,5,R,9232.0,0.0
part839,6,P,0.0,0.0
part839,6,R,8856.0,0.0
part839,7,P,0.0,0.0
part839,7,R,9640.0,9464.0
part839,8,P,0.0,0.0
part839,8,R,9128.0,9232.0
part839,9,P,0.0,0.0
part839,9,R,8856.0,8856.0
part839,10,P,0.0,0.0
part839,10,R,8960.0,9640.0
part839,11,P,0.0,0.0
part839,11,R,0.0,9128.0
part839,12,P,0.0,0.0
part839,12,R,0.0,8856.0
part839,13,P,0.0,0.0
part839,13,R,0.0,8960.0
part84,1,P,0.0,0.0
part84,1,R,0.0,0.0
part84,2,P,0.0,0.0
part84,2,R,0.0,0.0
part84,3,P,0.0,0.0
part84,3,R,0.0,0.0
part84,4,P,0.0,0.0
part84,4,R,0.0,0.0
part84,5,P,0.0,0.0
part84,5,R,0.0,0.0
part84,6,P,0.0,0.0
part84,6,R,0.0,0.0
part84,7,P,0.0,0.0
part84,7,R,0.0,0.0
part84,8,P,0.0,0.0
part84,8,R,0.0,0.0
part84,9,P,0.0,0.0
part84,9,R,0.0,0.0
part84,10,P,0.0,0.0
part84,10,R,0.0,0.0
part84,11,P,0.0,0.0
part84,11,R,0.0,0.0
part84,12,P,0.0,0.0
part84,12,R,0.0,0.0
part84,13,P,0.0,0.0
part84,13,R,0.0,0.0
part840,1,P,0.0,0.0
part840,1,R,1505.0,0.0
part840,2,P,0.0,0.0
part840,2,R,0.0,0.0
part840,3,P,0.0,0.0
part840,3,R,0.0,0.0
part840,4,P,0.0,0.0
part840,4,R,0.0,0.0
part840,5,P,0.0,0.0
part840,5,R,7749.0,1505.0
part840,6,P,0.0,0.0
part840,6,R,8435.0,0.0
part840,7,P,0.0,0.0
part840,7,R,7987.0,0.0
part840,8,P,0.0,0.0
part840,8,R,7749.0,0.0
part840,9,P,0.0,0.0
part840,9,R,7840.0,7749.0
part840,10,P,0.0,0.0
part840,10,R,0.0,8435.0
part840,11,P,0.0,0.0
part840,11,R,0.0,7987.0
part840,12,P,0.0,0.0
part840,12,R,0.0,7749.0
part840,13,P,0.0,0.0
part840,13,R,0.0,7840.0
part841,1,P,0.0,0.0
part841,1,R,0.0,0.0
part841,2,P,0.0,0.0
part841,2,R,0.0,0.0
part841,3,P,0.0,0.0
part841,3,R,0.0,0.0
part841,4,P,0.0,0.0
part841,4,R,0.0,0.0
part841,5,P,0.0,0.0
part841,5,R,0.0,0.0
part841,6,P,0.0,0.0
part841,6,R,0.0,0.0
part841,7,P,0.0,0.0
part841,7,R,0.0,0.0
part841,8,P,0.0,0.0
part841,8,R,0.0,0.0
part841,9,P,0.0,0.0
part841,9,R,0.0,0.0
part841,10,P,0.0,0.0
part841,10,R,0.0,0.0
part841,11,P,0.0,0.0
part841,11,R,0.0,0.0
part841,12,P,0.0,0.0
part841,12,R,0.0,0.0
part841,13,P,0.0,0.0
part841,13,R,0.0,0.0
part842,1,P,0.0,0.0
part842,1,R,36.0,0.0
part842,2,P,0.0,0.0
part842,2,R,4436.0,36.0
part842,3,P,0.0,0.0
part842,3,R,4776.0,4436.0
part842,4,P,0.0,0.0
part842,4,R,4436.0,4776.0
part842,5,P,0.0,0.0
part842,5,R,4228.0,4436.0
part842,6,P,0.0,0.0
part842,6,R,4732.0,4228.0
part842,7,P,0.0,0.0
part842,7,R,4616.0,4732.0
part842,8,P,0.0,0.0
part842,8,R,4428.0,4616.0
part842,9,P,0.0,0.0
part842,9,R,4820.0,4428.0
part842,10,P,0.0,0.0
part842,10,R,4564.0,4820.0
part842,11,P,0.0,0.0
part842,11,R,4428.0,4564.0
part842,12,P,0.0,0.0
part842,12,R,4480.0,4428.0
part842,13,P,0.0,0.0
part842,13,R,0.0,4480.0
part843,1,P,-0.0,0.0
part843,1,R,-0.0,0.0
part843,2,P,-0.0,0.0
part843,2,R,-0.0,0.0
part843,3,P,-0.0,0.0
part843,3,R,-0.0,0.0
part843,4,P,-0.0,0.0
part843,4,R,-0.0,0.0
part843,5,P,-0.0,0.0
part843,5,R,-0.0,0.0
part843,6,P,-0.0,0.0
part843,6,R,-0.0,0.0
part843,7,P,-0.0,0.0
part843,7,R,-0.0,0.0
part843,8,P,-0.0,0.0
part843,8,R,-0.0,0.0
part843,9,P,-0.0,0.0
part843,9,R,0.0,0.0
part843,10,P,-0.0,0.0
part843,10,R,0.0,0.0
part843,11,P,-0.0,0.0
part843,11,R,0.0,0.0
part843,12,P,0.0,0.0
part843,12,R,0.0,0.0
part843,13,P,0.0,0.0
part843,13,R,0.0,0.0
part844,1,P,0.0,0.0
part844,1,R,0.0,0.0
part844,2,P,0.0,0.0
part844,2,R,0.0,0.0
part844,3,P,0.0,0.0
part844,3,R,0.0,0.0
part844,4,P,0.0,0.0
part844,4,R,0.0,0.0
part844,5,P,0.0,0.0
part844,5,R,0.0,0.0
part844,6,P,0.0,0.0
part844,6,R,0.0,0.0
part844,7,P,0.0,0.0
part844,7,R,0.0,0.0
part844,8,P,0.0,0.0
part844,8,R,0.0,0.0
part844,9,P,0.0,0.0
part844,9,R,0.0,0.0
part844,10,P,0.0,0.0
part844,10,R,0.0,0.0
part844,11,P,0.0,0.0
part844,11,R,0.0,0.0
part844,12,P,0.0,0.0
part844,12,R,0.0,0.0
part844,13,P,0.0,0.0
part844,13,R,0.0,0.0
part845,1,P,0.0,0.0
part845,1,R,0.0,0.0
part845,2,P,0.0,0.0
part845,2,R,0.0,0.0
part845,3,P,0.0,0.0
part845,3,R,0.0,0.0
part845,4,P,0.0,0.0
part845,4,R,0.0,0.0
part845,5,P,0.0,0.0
part845,5,R,0.0,0.0
part845,6,P,0.0,0.0
part845,6,R,0.0,0.0
part845,7,P,0.0,0.0
part845,7,R,0.0,0.0
part845,8,P,0.0,0.0
part845,8,R,0.0,0.0
part845,9,P,0.0,0.0
part845,9,R,0.0,0.0
part845,10,P,0.0,0.0
part845,10,R,0.0,0.0
part845,11,P,0.0,0.0
part845,11,R,0.0,0.0
part845,12,P,0.0,0.0
part845,12,R,0.0,0.0
part845,13,P,0.0,0.0
part845,13,R,0.0,0.0
part846,1,P,-0.0,0.0
part846,1,R,0.0,0.0
part846,2,P,-0.0,0.0
part846,2,R,0.0,0.0
part846,3,P,-0.0,0.0
part846,3,R,0.0,0.0
part846,4,P,-0.0,0.0
part846,4,R,0.0,0.0
part846,5,P,0.0,0.0
part846,5,R,0.0,0.0
part846,6,P,0.0,0.0
part846,6,R,0.0,0.0
part846,7,P,0.0,0.0
part846,7,R,0.0,0.0
part846,8,P,0.0,0.0
part846,8,R,0.0,0.0
part846,9,P,0.0,0.0
part846,9,R,0.0,0.0
part846,10,P,0.0,0.0
part846,10,R,0.0,0.0
part846,11,P,0.0,0.0
part846,11,R,0.0,0.0
part846,12,P,0.0,0.0
part846,12,R,0.0,0.0
part846,13,P,0.0,0.0
part846,13,R,0.0,0.0
part847,1,P,0.0,0.0
part847,1,R,0.0,0.0
part847,2,P,0.0,0.0
part847,2,R,0.0,0.0
part847,3,P,0.0,0.0
part847,3,R,0.0,0.0
part847,4,P,0.0,0.0
part847,4,R,0.0,0.0
part847,5,P,0.0,0.0
part847,5,R,0.0,0.0
part847,6,P,0.0,0.0
part847,6,R,0.0,0.0
part847,7,P,0.0,0.0
part847,7,R,0.0,0.0
part847,8,P,0.0,0.0
part847,8,R,0.0,0.0
part847,9,P,0.0,0.0
part847,9,R,0.0,0.0
part847,10,P,0.0,0.0
part847,10,R,0.0,0.0
part847,11,P,0.0,0.0
part847,11,R,0.0,0.0
part847,12,P,0.0,0.0
part847,12,R,0.0,0.0
part847,13,P,0.0,0.0
part847,13,R,0.0,0.0
part848,1,P,0.0,0.0
part848,1,R,156.0,0.0
part848,2,P,0.0,0.0
part848,2,R,0.0,0.0
part848,3,P,0.0,0.0
part848,3,R,0.0,0.0
part848,4,P,0.0,0.0
part848,4,R,2366.0,156.0
part848,5,P,0.0,0.0
part848,5,R,2308.0,0.0
part848,6,P,0.0,0.0
part848,6,R,2214.0,0.0
part848,7,P,0.0,0.0
part848,7,R,2410.0,2366.0
part848,8,P,0.0,0.0
part848,8,R,2282.0,2308.0
part848,9,P,0.0,0.0
part848,9,R,2214.0,2214.0
part848,10,P,0.0,0.0
part848,10,R,2240.0,2410.0
part848,11,P,0.0,0.0
part848,11,R,0.0,2282.0
part848,12,P,0.0,0.0
part848,12,R,0.0,2214.0
part848,13,P,0.0,0.0
part848,13,R,0.0,2240.0
part849,1,P,0.0,0.0
part849,1,R,784.0,0.0
part849,2,P,0.0,0.0
part849,2,R,0.0,0.0
part849,3,P,0.0,0.0
part849,3,R,7763.0,784.0
part849,4,P,0.0,0.0
part849,4,R,7399.0,0.0
part849,5,P,0.0,0.0
part849,5,R,8281.0,7763.0
part849,6,P,0.0,0.0
part849,6,R,8078.0,7399.0
part849,7,P,0.0,0.0
part849,7,R,7749.0,8281.0
part849,8,P,0.0,0.0
part849,8,R,8435.0,8078.0
part849,9,P,0.0,0.0
part849,9,R,7987.0,7749.0
part849,10,P,0.0,0.0
part849,10,R,7749.0,8435.0
part849,11,P,0.0,0.0
part849,11,R,7840.0,7987.0
part849,12,P,0.0,0.0
part849,12,R,0.0,7749.0
part849,13,P,0.0,0.0
part849,13,R,0.0,7840.0
part85,1,P,0.0,0.0
part85,1,R,0.0,0.0
part85,2,P,0.0,0.0
part85,2,R,0.0,0.0
part85,3,P,0.0,0.0
part85,3,R,0.0,0.0
part85,4,P,0.0,0.0
part85,4,R,0.0,0.0
part85,5,P,0.0,0.0
part85,5,R,0.0,0.0
part85,6,P,0.0,0.0
part85,6,R,0.0,0.0
part85,7,P,0.0,0.0
part85,7,R,0.0,0.0
part85,8,P,0.0,0.0
part85,8,R,0.0,0.0
part85,9,P,0.0,0.0
part85,9,R,0.0,0.0
part85,10,P,0.0,0.0
part85,10,R,0.0,0.0
part85,11,P,0.0,0.0
part85,11,R,0.0,0.0
part85,12,P,0.0,0.0
part85,12,R,0.0,0.0
part85,13,P,0.0,0.0
part85,13,R,0.0,0.0
part850,1,P,0.0,0.0
part850,1,R,0.0,0.0
part850,2,P,0.0,0.0
part850,2,R,0.0,0.0
part850,3,P,0.0,0.0
part850,3,R,0.0,0.0
part850,4,P,0.0,0.0
part850,4,R,0.0,0.0
part850,5,P,0.0,0.0
part850,5,R,0.0,0.0
part850,6,P,0.0,0.0
part850,6,R,0.0,0.0
part850,7,P,0.0,0.0
part850,7,R,0.0,0.0
part850,8,P,0.0,0.0
part850,8,R,0.0,0.0
part850,9,P,0.0,0.0
part850,9,R,0.0,0.0
part850,10,P,0.0,0.0
part850,10,R,0.0,0.0
part850,11,P,0.0,0.0
part850,11,R,0.0,0.0
part850,12,P,0.0,0.0
part850,12,R,0.0,0.0
part850,13,P,0.0,0.0
part850,13,R,0.0,0.0
part851,1,P,0.0,0.0
part851,1,R,702.0,0.0
part851,2,P,0.0,0.0
part851,2,R,0.0,0.0
part851,3,P,0.0,0.0
part851,3,R,0.0,0.0
part851,4,P,0.0,0.0
part851,4,R,10647.0,702.0
part851,5,P,0.0,0.0
part851,5,R,10386.0,0.0
part851,6,P,0.0,0.0
part851,6,R,9963.0,0.0
part851,7,P,0.0,0.0
part851,7,R,10845.0,10647.0
part851,8,P,0.0,0.0
part851,8,R,10269.0,10386.0
part851,9,P,0.0,0.0
part851,9,R,9963.0,9963.0
part851,10,P,0.0,0.0
part851,10,R,10080.0,10845.0
part851,11,P,0.0,0.0
part851,11,R,0.0,10269.0
part851,12,P,0.0,0.0
part851,12,R,0.0,9963.0
part851,13,P,0.0,0.0
part851,13,R,0.0,10080.0
part852,1,P,0.0,0.0
part852,1,R,1500.0,0.0
part852,2,P,0.0,0.0
part852,2,R,0.0,0.0
part852,3,P,0.0,0.0
part852,3,R,0.0,0.0
part852,4,P,0.0,0.0
part852,4,R,0.0,0.0
part852,5,P,0.0,0.0
part852,5,R,0.0,0.0
part852,6,P,0.0,0.0
part852,6,R,0.0,0.0
part852,7,P,0.0,0.0
part852,7,R,4480.0,1500.0
part852,8,P,0.0,0.0
part852,8,R,0.0,0.0
part852,9,P,0.0,0.0
part852,9,R,0.0,0.0
part852,10,P,0.0,0.0
part852,10,R,0.0,0.0
part852,11,P,0.0,0.0
part852,11,R,0.0,0.0
part852,12,P,0.0,0.0
part852,12,R,0.0,0.0
part852,13,P,0.0,0.0
part852,13,R,0.0,4480.0
part853,1,P,0.0,0.0
part853,1,R,0.0,0.0
part853,2,P,0.0,0.0
part853,2,R,0.0,0.0
part853,3,P,0.0,0.0
part853,3,R,0.0,0.0
part853,4,P,0.0,0.0
part853,4,R,0.0,0.0
part853,5,P,0.0,0.0
part853,5,R,0.0,0.0
part853,6,P,0.0,0.0
part853,6,R,0.0,0.0
part853,7,P,0.0,0.0
part853,7,R,0.0,0.0
part853,8,P,0.0,0.0
part853,8,R,0.0,0.0
part853,9,P,0.0,0.0
part853,9,R,0.0,0.0
part853,10,P,0.0,0.0
part853,10,R,0.0,0.0
part853,11,P,0.0,0.0
part853,11,R,0.0,0.0
part853,12,P,0.0,0.0
part853,12,R,0.0,0.0
part853,13,P,0.0,0.0
part853,13,R,0.0,0.0
part854,1,P,0.0,0.0
part854,1,R,0.0,0.0
part854,2,P,0.0,0.0
part854,2,R,0.0,0.0
part854,3,P,0.0,0.0
part854,3,R,0.0,0.0
part854,4,P,0.0,0.0
part854,4,R,0.0,0.0
part854,5,P,0.0,0.0
part854,5,R,0.0,0.0
part854,6,P,0.0,0.0
part854,6,R,0.0,0.0
part854,7,P,0.0,0.0
part854,7,R,0.0,0.0
part854,8,P,0.0,0.0
part854,8,R,0.0,0.0
part854,9,P,0.0,0.0
part854,9,R,0.0,0.0
part854,10,P,0.0,0.0
part854,10,R,0.0,0.0
part854,11,P,0.0,0.0
part854,11,R,0.0,0.0
part854,12,P,0.0,0.0
part854,12,R,0.0,0.0
part854,13,P,0.0,0.0
part854,13,R,0.0,0.0
part855,1,P,0.0,0.0
part855,1,R,0.0,0.0
part855,2,P,0.0,0.0
part855,2,R,0.0,0.0
part855,3,P,0.0,0.0
part855,3,R,0.0,0.0
part855,4,P,0.0,0.0
part855,4,R,0.0,0.0
part855,5,P,0.0,0.0
part855,5,R,0.0,0.0
part855,6,P,0.0,0.0
part855,6,R,0.0,0.0
part855,7,P,0.0,0.0
part855,7,R,0.0,0.0
part855,8,P,0.0,0.0
part855,8,R,0.0,0.0
part855,9,P,0.0,0.0
part855,9,R,0.0,0.0
part855,10,P,0.0,0.0
part855,10,R,0.0,0.0
part855,11,P,0.0,0.0
part855,11,R,0.0,0.0
part855,12,P,0.0,0.0
part855,12,R,0.0,0.0
part855,13,P,0.0,0.0
part855,13,R,0.0,0.0
part856,1,P,-0.0,0.0
part856,1,R,-0.0,0.0
part856,2,P,-0.0,0.0
part856,2,R,-0.0,0.0
part856,3,P,-0.0,0.0
part856,3,R,0.0,0.0
part856,4,P,-0.0,0.0
part856,4,R,0.0,0.0
part856,5,P,-0.0,0.0
part856,5,R,0.0,0.0
part856,6,P,-0.0,0.0
part856,6,R,0.0,0.0
part856,7,P,0.0,0.0
part856,7,R,0.0,0.0
part856,8,P,0.0,0.0
part856,8,R,0.0,0.0
part856,9,P,0.0,0.0
part856,9,R,0.0,0.0
part856,10,P,0.0,0.0
part856,10,R,0.0,0.0
part856,11,P,0.0,0.0
part856,11,R,0.0,0.0
part856,12,P,0.0,0.0
part856,12,R,0.0,0.0
part856,13,P,0.0,0.0
part856,13,R,0.0,0.0
part857,1,P,0.0,0.0
part857,1,R,1505.0,0.0
part857,2,P,0.0,0.0
part857,2,R,0.0,0.0
part857,3,P,0.0,0.0
part857,3,R,0.0,0.0
part857,4,P,0.0,0.0
part857,4,R,0.0,0.0
part857,5,P,0.0,0.0
part857,5,R,7749.0,1505.0
part857,6,P,0.0,0.0
part857,6,R,8435.0,0.0
part857,7,P,0.0,0.0
part857,7,R,7987.0,0.0
part857,8,P,0.0,0.0
part857,8,R,7749.0,0.0
part857,9,P,0.0,0.0
part857,9,R,7840.0,7749.0
part857,10,P,0.0,0.0
part857,10,R,0.0,8435.0
part857,11,P,0.0,0.0
part857,11,R,0.0,7987.0
part857,12,P,0.0,0.0
part857,12,R,0.0,7749.0
part857,13,P,0.0,0.0
part857,13,R,0.0,7840.0
part858,1,P,-0.0,0.0
part858,1,R,-0.0,0.0
part858,2,P,-0.0,0.0
part858,2,R,0.0,0.0
part858,3,P,-0.0,0.0
part858,3,R,0.0,0.0
part858,4,P,-0.0,0.0
part858,4,R,0.0,0.0
part858,5,P,-0.0,0.0
part858,5,R,0.0,0.0
part858,6,P,0.0,0.0
part858,6,R,0.0,0.0
part858,7,P,0.0,0.0
part858,7,R,0.0,0.0
part858,8,P,0.0,0.0
part858,8,R,0.0,0.0
part858,9,P,0.0,0.0
part858,9,R,0.0,0.0
part858,10,P,0.0,0.0
part858,10,R,0.0,0.0
part858,11,P,0.0,0.0
part858,11,R,0.0,0.0
part858,12,P,0.0,0.0
part858,12,R,0.0,0.0
part858,13,P,0.0,0.0
